Number,Date,Price,Log Price,Circulation,Difficulty,BTC Mined Daily,Daily Transactions,Total Value of Daily Transactions (USD),Fundamental Value,Expected Price
1121,2015-02-21,245.66,2.390334448,13863775,44455415962,7600,92541,38746758,2.79482017,413.1621863
1122,2015-02-23,237.09,2.374913237,13870975,46684376317,7200,96936,32388687,2.334997143,405.3896561
1123,2015-02-25,238.59,2.377652237,13878325,46684376317,7350,104785,42974777,3.096539172,396.3135384
1124,2015-02-27,254,2.404833717,13885875,46684376317,7550,103395,55733310,4.013669286,390.0495968
1125,2015-03-01,247.56,2.393680474,13893000,46684376317,7125,86274,27354714,1.968956597,386.1607828
1126,2015-03-03,275.8,2.440594262,13900600,46684376317,7600,109142,65278663,4.696103981,376.5395436
1127,2015-03-05,265.63,2.424277122,13907375,46684376317,6775,96611,56279040,4.046704716,374.1883778
1128,2015-03-07,275.83,2.440641499,13914850,46684376317,7475,94270,56271451,4.043985454,370.6941624
1129,2015-03-09,287.48,2.458607636,13922050,47427554951,7200,96449,48021598,3.449319461,367.2589231
1130,2015-03-11,293.29,2.467297256,13929975,47427554951,7925,102856,71892311,5.160979183,362.6934999
1131,2015-03-13,289.51,2.461663569,13936775,47427554951,6800,96745,55555889,3.986280111,361.2100006
1132,2015-03-15,283.57,2.452660283,13943800,47427554951,7025,84477,25077189,1.798447267,357.8390479
1133,2015-03-17,287.02,2.45791216,13950650,47427554951,6850,104238,47546831,3.408216176,348.922381
1134,2015-03-19,260.62,2.41600774,13957750,47427554951,7100,102414,60394974,4.326984937,344.7412942
1135,2015-03-21,257.83,2.411333449,13964850,47427554951,7100,100458,35086759,2.512505254,342.2570479
1136,2015-03-23,266.07,2.42499591,13971975,47427554951,7125,106330,46687559,3.341514639,336.2510374
1137,2015-03-25,245.68,2.390369803,13980300,46717549645,8325,93930,55501612,3.969987196,332.2605791
1138,2015-03-27,248.63,2.39555353,13988325,46717549645,8025,106302,56541941,4.042080878,329.4411504
1139,2015-03-29,244.05,2.387478812,13995850,46717549645,7525,87456,31101436,2.222189863,326.7810863
1140,2015-03-31,242.92,2.385463272,14003125,46717549645,7275,105294,42318994,3.022110707,320.5889721
1141,2015-04-02,252.44,2.402158172,14010350,46717549645,7225,115686,53544855,3.821807093,316.4048931
1142,2015-04-04,253.77,2.40444028,14017975,46717549645,7625,94152,28479112,2.031613839,313.665626
1143,2015-04-06,254.7,2.406028945,14024975,49446390688,7000,100949,28323536,2.019507058,307.4815434
1144,2015-04-08,245.89,2.390740867,14031925,49446390688,6950,108047,51341612,3.658914368,301.5142392
1145,2015-04-10,235.71,2.372378008,14039050,49446390688,7125,114091,41603422,2.963407211,298.8461194
1146,2015-04-12,236.76,2.374308331,14045875,49446390688,6825,88884,26875906,1.913437646,295.1552857
1147,2015-04-14,216,2.334453751,14053350,49446390688,7475,113372,56332209,4.008454141,289.4055669
1148,2015-04-16,229.62,2.361009713,14059875,49446390688,6525,104063,41323958,2.939141209,287.4223735
1149,2015-04-18,222.32,2.346978534,14066550,49446390688,6675,100484,36745887,2.612288514,283.9951123
1150,2015-04-20,224.63,2.351467757,14074100,49446390688,7550,115128,41368777,2.939355056,280.112936
1151,2015-04-22,237.34,2.375370938,14081650,47610564513,7550,113657,49525610,3.51703174,276.875758
1152,2015-04-24,230.93,2.363480356,14088100,47610564513,6450,110568,42464891,3.014238329,274.5140867
1153,2015-04-26,218.42,2.339292403,14095675,47610564513,7575,93761,35461638,2.515781472,271.526046
1154,2015-04-28,222.66,2.347642205,14103050,47610564513,7375,112434,48618543,3.447377908,267.8427562
1155,2015-04-30,235.13,2.371308044,14109600,47610564513,6550,114070,46176646,3.272711204,265.5739984
1156,2015-05-02,234.13,2.369457065,14116950,47610564513,7350,96416,32343624,2.291119824,263.1355835
1157,2015-05-04,236.17,2.37322473,14123700,47643398018,6750,94120,38384611,2.717744713,259.32052
1158,2015-05-06,235.79,2.372525382,14131125,47643398018,7425,113496,43095033,3.049653372,256.288008
1159,2015-05-08,244.72,2.388669464,14138850,47643398018,7725,108365,48016735,3.396084901,253.7740573
1160,2015-05-10,239.35,2.379033432,14145225,47643398018,6375,90054,28904386,2.04340235,251.7204025
1161,2015-05-12,241.51,2.382935118,14152900,47643398018,7675,114424,49854247,3.522546404,247.8328904
1162,2015-05-14,238.32,2.37716049,14160450,47643398018,7550,101228,44447621,3.138856534,246.0253913
1163,2015-05-16,236.63,2.374069804,14167775,47643398018,7325,93025,27542351,1.944013862,243.8384014
1164,2015-05-18,236.45,2.373739318,14175525,48807487245,7750,97915,36923749,2.604753545,240.0335121
1165,2015-05-20,234.6,2.370328008,14182475,48807487245,6950,107683,44881421,3.164569019,237.3392686
1166,2015-05-22,240.5,2.381115081,14189850,48807487245,7375,100591,53003651,3.735321445,235.358548
1167,2015-05-24,240.46,2.381042843,14196375,48807487245,6525,87996,25354803,1.786005442,233.9599479
1168,2015-05-26,235.94,2.372801575,14203350,48807487245,6975,106971,40991325,2.886032168,230.2047501
1169,2015-05-28,236.48,2.373794417,14210275,48807487245,6925,109786,45553743,3.20569046,228.073693
1170,2015-05-30,231.12,2.363837529,14217300,48807487245,7025,132907,42404093,2.982570038,226.3124427
1171,2015-06-01,222.4,2.347134783,14224400,48807487245,7100,116959,54061315,3.800604243,224.3635123
1172,2015-06-03,226.29,2.354665362,14231600,47589591154,7200,125399,51342887,3.607667936,223.1810005
1173,2015-06-05,224.15,2.350538743,14238700,47589591154,7100,109700,51106434,3.589262643,221.8579791
1174,2015-06-07,222.6,2.34752516,14246900,47589591154,8200,88440,33394451,2.343980164,220.5385213
1175,2015-06-09,230.1,2.361916619,14254475,47589591154,7575,115633,53013732,3.719093969,218.0063727
1176,2015-06-11,229,2.359835482,14262300,47589591154,7825,125147,57014257,3.997549974,216.8461973
1177,2015-06-13,230.22,2.36214305,14269650,47589591154,7350,112813,41248314,2.890632496,215.9040418
1178,2015-06-15,236.46,2.373757685,14277025,49692386355,7375,122279,48435031,3.392515668,214.0685851
1179,2015-06-17,249.96,2.397870516,14283650,49692386355,6625,133747,87181576,6.103592289,212.7076056
1180,2015-06-19,246.45,2.391728822,14291525,49692386355,7875,125430,104131527,7.286243211,212.966158
1181,2015-06-21,242.47,2.384658012,14297925,49692386355,6400,91203,30222339,2.113756996,213.7007954
1182,2015-06-23,243.92,2.387247411,14305200,49692386355,7275,128795,54585787,3.815800338,211.0592617
1183,2015-06-25,241.92,2.383671774,14312975,49692386355,7775,113329,48103894,3.36085922,210.0506042
1184,2015-06-27,248.5,2.395326393,14319875,49692386355,6900,108876,43795621,3.058380119,208.7195851
1185,2015-06-29,253.8,2.404491618,14326975,49402014931,7100,117119,58060302,4.052516459,207.1646302
1186,2015-07-01,257.85,2.411367136,14334175,49402014931,7200,150917,61661136,4.301687122,206.3580913
1187,2015-07-03,255.1,2.406710459,14341725,49402014931,7550,138811,62173772,4.335166934,205.7105797
1188,2015-07-05,270.92,2.432841067,14349225,49402014931,7500,101714,59595969,4.153253503,205.0864171
1189,2015-07-07,267.26,2.426933964,14357175,49402014931,7950,201921,84736311,5.902018398,204.3579573
1190,2015-07-09,270.68,2.432456168,14364475,49402014931,7300,187202,65311331,4.546725933,204.5128923
1191,2015-07-11,293.5,2.467608106,14372000,49402014931,7525,171652,67172689,4.673858127,204.0089456
1192,2015-07-13,289.9,2.462248215,14379075,51076366303,7075,176542,67272969,4.678532451,203.574473
1193,2015-07-15,290.95,2.463818362,14386400,51076366303,7325,122340,61601890,4.281953095,203.1425059
1194,2015-07-17,277.99,2.444029174,14393400,51076366303,7000,118048,59778318,4.153175622,202.4939881
1195,2015-07-19,276.09,2.441050677,14400975,51076366303,7575,134643,32334590,2.245305613,201.7755743
1196,2015-07-21,278.97,2.445557502,14408075,51076366303,7100,123367,58457812,4.057295093,199.5920037
1197,2015-07-23,276.64,2.441914976,14415475,51076366303,7400,111582,56501264,3.919486802,198.8492597
1198,2015-07-25,287.12,2.458063445,14423500,52278304846,8025,106038,55741425,3.864625438,198.0321373
1199,2015-07-27,290.79,2.463579467,14430825,52278304846,7325,111331,51172701,3.546068988,197.1905157
1200,2015-07-29,290.7,2.463445032,14438100,52278304846,7275,136195,58218216,4.032262971,196.1602871
1201,2015-07-31,284.78,2.454509486,14445000,52278304846,6900,133640,59564971,4.123570163,195.4355185
1202,2015-08-02,280.69,2.448226941,14453025,52278304846,8025,98976,47657290,3.297392068,194.7676537
1203,2015-08-04,285,2.45484486,14460300,52278304846,7275,132719,60197462,4.162946965,193.6051475
1204,2015-08-06,277.1,2.442636526,14466950,52278304846,6650,132494,53340726,3.687074746,192.9752375
1205,2015-08-08,269.89,2.431186793,14474425,52699842409,7475,104420,67351785,4.653157897,192.0833283
1206,2015-08-10,264.07,2.421719065,14482175,52699842409,7750,110686,93522987,6.457799813,191.7087265
1207,2015-08-12,267.89,2.427956502,14489475,52699842409,7300,115754,68147769,4.703260056,192.0476185
1208,2015-08-14,266.99,2.426494995,14496550,52699842409,7075,107950,71276048,4.916759367,191.6888674
1209,2015-08-16,257.47,2.410726633,14503575,52699842409,7025,86583,55579679,3.83213649,191.4259475
1210,2015-08-18,253.91,2.404679805,14510800,52699842409,7225,120131,90618565,6.24490483,190.6264283
1211,2015-08-20,233.23,2.367784412,14518475,52699842409,7675,116834,83122435,5.725286919,190.8768987
1212,2015-08-22,226.04,2.354185299,14526150,54256630328,7675,107795,60251864,4.147820586,190.9348048
1213,2015-08-24,213.24,2.328868674,14533500,54256630328,7350,117026,93056448,6.402893178,190.3019198
1214,2015-08-26,228.84,2.359531939,14540825,54256630328,7325,125549,86427540,5.94378517,190.5915702
1215,2015-08-28,234.17,2.369531256,14548275,54256630328,7450,121692,76610058,5.265920393,190.7166358
1216,2015-08-30,226.47,2.35501068,14556000,54256630328,7725,92338,39950881,2.74463321,190.5801665
1217,2015-09-01,228.32,2.358543956,14563775,54256630328,7775,140970,84204525,5.781778763,189.0777398
1218,2015-09-03,227.42,2.356828655,14571400,54256630328,7625,137446,58224697,3.995820374,189.1412975
1219,2015-09-05,234.67,2.370457573,14578975,56957648455,7575,137427,46221429,3.170416919,188.4364526
1220,2015-09-07,241.31,2.38257532,14586350,56957648455,7375,119041,53100171,3.64040154,187.2662809
1221,2015-09-09,240.08,2.380355982,14593350,56957648455,7000,128619,75625367,5.182180034,186.3928405
1222,2015-09-11,239.93,2.380084554,14601900,56957648455,8550,165288,61956502,4.24304385,186.2377182
1223,2015-09-13,229.86,2.361463402,14608800,56957648455,6900,139320,41946773,2.871335976,185.6804496
1224,2015-09-15,230,2.361727836,14616850,56957648455,8050,165993,58032972,3.970278959,184.3553184
1225,2015-09-17,234,2.369215857,14624100,56957648455,7250,241346,64611517,4.418153391,183.6851889
1226,2015-09-19,230.71,2.363066419,14631000,59335351234,6900,117999,62502611,4.271930217,183.2289107
1227,2015-09-21,226.56,2.355183236,14637300,59335351234,6300,124667,76311891,5.213522371,182.7099395
1228,2015-09-23,229.95,2.361633414,14645050,59335351234,7750,134964,64070252,4.374874241,182.577081
1229,2015-09-25,235.79,2.372525382,14652725,59335351234,7675,130740,74253335,5.067544433,182.1060323
1230,2015-09-27,232.85,2.367076242,14660125,59335351234,7400,107256,35851772,2.445529762,181.9172852
1231,2015-09-29,237.68,2.375992639,14667925,59335351234,7800,139440,73949342,5.041568047,180.3521713
1232,2015-10-01,238.98,2.378361557,14675650,60813224039,7725,135885,66783456,4.550630194,180.1631462
1233,2015-10-03,239.17,2.378706704,14682575,60813224039,6925,132880,50721843,3.454560457,179.7820264
1234,2015-10-05,239.22,2.378797486,14690050,60813224039,7475,117528,54579155,3.715382521,178.8937631
1235,2015-10-07,245.25,2.389609016,14697150,60813224039,7100,139516,77926003,5.302116601,178.1498514
1236,2015-10-09,244.78,2.38877593,14703900,60813224039,6750,119490,73817327,5.020254966,178.059891
1237,2015-10-11,248.08,2.394591753,14711375,60813224039,7475,105878,40021301,2.720432387,177.8683107
1238,2015-10-13,249.58,2.39720978,14718225,60813224039,6850,133757,72717263,4.940627216,176.5737523
1239,2015-10-15,254.73,2.406080096,14726100,60883825480,7875,157228,93268450,6.333547239,176.3611481
1240,2015-10-17,269.07,2.429865279,14733250,60883825480,7150,139308,94336338,6.402955085,176.5894489
1241,2015-10-19,264.16,2.421867056,14740975,60883825480,7725,136583,79757425,5.4105936,176.8319824
1242,2015-10-21,269.1,2.429913698,14747775,60883825480,6800,161031,84130269,5.704607576,176.7697624
1243,2015-10-23,277.43,2.443153422,14755550,60883825480,7775,146222,82728670,5.606613783,176.7986222
1244,2015-10-25,295.01,2.469836738,14762900,60883825480,7350,128209,92380642,6.257621606,176.7932512
1245,2015-10-27,294.73,2.469424344,14770650,60883825480,7750,141609,109466158,7.411058958,176.9785893
1246,2015-10-29,310.36,2.491865743,14777750,62253982450,7100,165622,149071857,10.08758823,177.4581188
1247,2015-10-31,310.92,2.492648659,14785650,62253982450,7900,155292,121977590,8.249727946,178.4791806
1248,2015-11-02,340.69,2.532359386,14793250,62253982450,7600,159656,157289900,10.63254525,179.1356462
1249,2015-11-04,437.05,2.640531125,14801075,62253982450,7825,211121,335396983,22.66031238,180.2409891
1250,2015-11-06,388.38,2.589256857,14808225,62253982450,7150,165214,215916541,14.58085226,182.7183049
1251,2015-11-08,381.51,2.581505926,14815800,62253982450,7575,134785,126005472,8.504803791,184.3990546
1252,2015-11-10,353.58,2.548487691,14823050,62253982450,7250,154030,156434921,10.55349075,185.0782189
1253,2015-11-12,331.6,2.520614522,14831125,65848255180,8075,154219,169188929,11.40769355,186.152991
1254,2015-11-14,331.9,2.521007252,14839100,65848255180,7975,156065,139059749,9.371171365,187.3689618
1255,2015-11-16,329.32,2.517618107,14847125,65848255180,8025,150942,138934071,9.357641362,188.2091218
1256,2015-11-18,334.46,2.524344185,14854650,65848255180,7525,168587,148663615,10.00788406,189.0401587
1257,2015-11-20,320.62,2.50599061,14862125,65848255180,7475,155128,117210976,7.886555657,189.9927223
1258,2015-11-22,322.33,2.508300728,14870925,65848255180,8800,126564,75147447,5.053313563,190.483798
1259,2015-11-24,321.1,2.506640306,14878725,72722780643,7800,150056,91364433,6.140609024,190.1201709
1260,2015-11-26,348,2.541579244,14886625,72722780643,7900,164730,156934988,10.54201258,190.126108
1261,2015-11-28,353.88,2.548856019,14894000,72722780643,7375,171602,110478101,7.417624614,191.1539923
1262,2015-11-30,372.53,2.571161252,14901675,72722780643,7675,172183,149526592,10.03421374,191.5045227
1263,2015-12-02,360.98,2.557483141,14910150,72722780643,8475,177277,179126440,12.01372488,192.4263391
1264,2015-12-04,360.88,2.557362814,14917400,72722780643,7250,160944,125600042,8.419700618,193.6890101
1265,2015-12-06,390.04,2.591109148,14925900,72722780643,8500,179777,204388399,13.69353935,194.2586073
1266,2015-12-08,394.99,2.596586101,14933650,79102380900,7750,192097,169230099,11.3321324,195.7672749
1267,2015-12-10,415.64,2.618717336,14942975,79102380900,9325,211452,188140441,12.59056118,196.9025062
1268,2015-12-12,426.06,2.629470763,14951525,79102380900,8550,211456,181266304,12.1235997,198.241014
1269,2015-12-14,445.6,2.648945182,14959650,79102380900,8125,221499,180001345,12.03245698,199.5008108
1270,2015-12-16,454.43,2.657466994,14968675,79102380900,9025,222531,196572300,13.1322445,200.7412628
1271,2015-12-18,458.95,2.661765374,14976650,79102380900,7975,214387,181706820,12.13267453,202.1543465
1272,2015-12-20,434.98,2.638469289,14984750,93448670796,8100,191441,137599935,9.182664709,203.4030474
1273,2015-12-22,435.98,2.639466567,14992125,93448670796,7375,223130,204851463,13.66393777,204.07598
1274,2015-12-24,453.95,2.65700802,14999975,93448670796,7850,227189,188405318,12.56037547,205.5595061
1275,2015-12-26,417.99,2.621165892,15007975,93448670796,8000,170904,130951953,8.725491147,206.8656447
1276,2015-12-28,423.98,2.627345371,15016875,93448670796,8900,166837,105765156,7.043086927,207.4064812
1277,2015-12-30,428,2.631443769,15025000,93448670796,8125,181836,99926963,6.650713012,207.493738
1278,2016-01-01,432.33,2.635815373,15031975,1.04E+11,6975,123623,56110092,3.732715894,207.4569907
1279,2016-01-03,428.13,2.631575661,15039125,1.04E+11,7150,141064,51825525,3.446046562,206.2266035
1280,2016-01-05,431.9,2.635383204,15047575,1.04E+11,8450,187012,90298235,6.000849639,204.8530634
1281,2016-01-07,453.71,2.656778351,15054575,1.04E+11,7000,177873,127522745,8.470697114,204.6165434
1282,2016-01-09,450.15,2.653357254,15062925,1.04E+11,8350,178374,70372025,4.671869839,205.0729125
1283,2016-01-11,447.11,2.650414383,15071425,1.04E+11,8500,179771,106830047,7.088251244,204.3249638
1284,2016-01-13,429.57,2.633033944,15079650,1.13E+11,8225,191628,107417819,7.123362876,204.4155319
1285,2016-01-15,391.62,2.592864863,15086025,1.13E+11,6375,185105,127558283,8.45539385,204.511195
1286,2016-01-17,385.45,2.58596805,15092975,1.13E+11,6950,192731,69422433,4.599652024,204.9442876
1287,2016-01-19,378.66,2.578249431,15101075,1.13E+11,8100,205735,86289615,5.714137239,204.1580732
1288,2016-01-21,408,2.610660163,15108075,1.13E+11,7000,210240,135289667,8.954791858,203.8073896
1289,2016-01-23,388.5,2.589391023,15116675,1.13E+11,8600,200913,109228485,7.225695135,204.3420425
1290,2016-01-25,387.09,2.587811952,15125150,1.13E+11,8475,210592,179714636,11.88184157,204.4457755
1291,2016-01-27,394.45,2.59599196,15133100,1.20E+11,7950,226385,134666967,8.898835467,205.5284288
1292,2016-01-29,377.26,2.57664076,15141050,1.20E+11,7950,222622,147102840,9.715497934,206.029646
1293,2016-01-31,376.86,2.576180044,15149950,1.20E+11,8900,168625,76182517,5.028565573,206.6989779
1294,2016-02-02,373.48,2.57226735,15158450,1.20E+11,8500,231998,144577638,9.537758676,206.0513192
1295,2016-02-04,385.06,2.585528406,15167425,1.20E+11,8975,201065,121094475,7.983851906,206.6731424
1296,2016-02-06,373.04,2.571755402,15176700,1.20E+11,9275,232752,120896315,7.965915845,206.934825
1297,2016-02-08,375.8,2.574956776,15185275,1.44E+11,8575,220559,93311393,6.144860268,207.1861937
1298,2016-02-10,378.98,2.578616291,15193725,1.44E+11,8450,233941,129887155,8.548736732,206.9183066
1299,2016-02-12,381.46,2.581449004,15202500,1.44E+11,8775,202906,118457185,7.791954284,207.3003481
1300,2016-02-14,402.38,2.604636386,15210825,1.44E+11,8325,188927,104891981,6.89587718,207.492906
1301,2016-02-16,406.69,2.609263494,15218250,1.44E+11,7425,218780,150215514,9.870748213,207.4393303
1302,2016-02-18,418.97,2.622182927,15226250,1.44E+11,8000,212765,150820601,9.905301765,208.0885789
1303,2016-02-20,439.48,2.642939116,15233675,1.63E+11,7425,225259,151924621,9.972946187,208.7379067
1304,2016-02-22,438.5,2.641969598,15240075,1.63E+11,6400,224964,142238677,9.333200591,209.3938874
1305,2016-02-24,423.1,2.626443025,15246525,1.63E+11,6450,225112,140056077,9.186098275,209.9111667
1306,2016-02-26,424.34,2.627713972,15253900,1.63E+11,7375,209880,142870420,9.366156852,210.3900569
1307,2016-02-28,433.47,2.636959046,15260900,1.63E+11,7000,224697,146428747,9.595026964,210.900941
1308,2016-03-01,431.87,2.635353037,15267475,1.63E+11,6575,260619,222905346,14.60001382,211.4532605
1309,2016-03-03,421.44,2.624735753,15274725,1.63E+11,7250,221257,216563283,14.17788425,212.8411419
1310,2016-03-05,401,2.603144373,15282500,1.63E+11,7775,238117,200160841,13.09738858,214.1666782
1311,2016-03-07,411.94,2.614833965,15289850,1.58E+11,7350,183530,127840873,8.361159397,215.3267572
1312,2016-03-09,413.1,2.616055195,15297325,1.58E+11,7475,187623,114428780,7.480313061,215.5631017
1313,2016-03-11,421.22,2.624508984,15305425,1.58E+11,8100,193874,137839767,9.005941815,215.5668291
1314,2016-03-13,412.44,2.615360778,15312325,1.58E+11,6900,141116,70582774,4.609539962,215.9439985
1315,2016-03-15,414.78,2.617817807,15319900,1.58E+11,7575,197677,117684224,7.681788001,214.9567324
1316,2016-03-17,418.64,2.621840722,15327525,1.58E+11,7625,206973,115249577,7.519125038,215.0063128
1317,2016-03-19,405.59,2.608087239,15334350,1.65E+11,6825,188863,92984532,6.063806552,215.0085036
1318,2016-03-21,410.49,2.613302582,15341275,1.65E+11,6925,189228,95667032,6.235924459,214.5761575
1319,2016-03-23,417.8,2.620968436,15348775,1.65E+11,7500,187877,111018758,7.23306961,214.200941
1320,2016-03-25,416.44,2.619552438,15356175,1.65E+11,7400,173609,132338613,8.617941187,214.1202334
1321,2016-03-27,426.8,2.630224411,15363675,1.65E+11,7500,161486,115335330,7.507014435,214.3833795
1322,2016-03-29,414,2.617000341,15371475,1.65E+11,7800,191841,117297491,7.630854619,214.3675055
1323,2016-03-31,416.94,2.620073562,15378575,1.65E+11,7100,208976,122664433,7.976319848,214.3802687
1324,2016-04-02,418.07,2.621249004,15385750,1.67E+11,7175,196651,96731087,6.287056985,214.476369
1325,2016-04-04,418.99,2.622203658,15393525,1.67E+11,7775,200979,111607536,7.250291015,214.1003146
1326,2016-04-06,421.09,2.624374928,15401125,1.67E+11,7600,218585,151503740,9.837186569,214.0034881
1327,2016-04-08,422.2,2.625518229,15408300,1.67E+11,7175,215441,123583371,8.020571445,214.500182
1328,2016-04-10,421.63,2.624931504,15416700,1.67E+11,8400,181662,84161958,5.459142229,214.5905428
1329,2016-04-12,425.89,2.629297443,15424275,1.67E+11,7575,240200,145387002,9.42585645,213.9273103
1330,2016-04-14,423.76,2.62711996,15432325,1.79E+11,8050,230281,116332488,7.538234712,214.3268998
1331,2016-04-16,429.43,2.632892381,15439525,1.79E+11,7200,192621,86155565,5.58019531,214.2864271
1332,2016-04-18,427.28,2.630712565,15446725,1.79E+11,7200,203165,104817236,6.785725518,213.6623351
1333,2016-04-20,442.34,2.645756214,15455525,1.79E+11,8800,216780,138381943,8.953558226,213.4177547
1334,2016-04-22,447.25,2.650550349,15462875,1.79E+11,7350,210976,147227705,9.521366822,213.7028658
1335,2016-04-24,459.4,2.662190991,15469775,1.79E+11,6900,183155,110486293,7.142074982,214.1003336
1336,2016-04-26,467.98,2.670227293,15476725,1.79E+11,6950,250744,170332016,11.00568861,213.9406276
1337,2016-04-28,450,2.653212514,15483325,1.79E+11,6600,247958,171720826,11.09069441,214.6058497
1338,2016-04-30,447.17,2.65047266,15490925,1.79E+11,7600,215712,121654247,7.853259053,215.2794507
1339,2016-05-02,443.9,2.647285145,15498725,1.79E+11,7800,223785,143257804,9.243199295,215.2825231
1340,2016-05-04,447.37,2.650666858,15506675,1.79E+11,7950,233693,193746215,12.49437516,215.5944349
1341,2016-05-06,460.91,2.663616131,15514600,1.79E+11,7925,233232,150104443,9.675044345,216.4804459
1342,2016-05-08,457.82,2.660694761,15522500,1.79E+11,7900,185562,72466700.8,4.668494173,216.8662797
1343,2016-05-10,450,2.653212514,15530775,1.79E+11,8275,245721,153374230,9.875503959,215.8465833
1344,2016-05-12,454.7,2.657724954,15537575,1.94E+11,6800,228409,158093083,10.17488784,216.2654403
1345,2016-05-14,455.65,2.658631375,15544975,1.94E+11,7400,211280,103526313,6.659792827,216.7354082
1346,2016-05-16,454.88,2.657896842,15551975,1.94E+11,7000,239809,138501763,8.905734674,216.3889284
1347,2016-05-18,452.9,2.656002321,15559325,1.94E+11,7350,235084,156226625,10.0407071,216.595365
1348,2016-05-20,441.25,2.644684718,15566050,1.94E+11,6725,209396,155269361,9.974872302,217.0252608
1349,2016-05-22,438,2.641474111,15574175,1.94E+11,8125,184348,84832969.5,5.447028141,217.4365396
1350,2016-05-24,445.34,2.648691705,15582350,1.95E+11,8175,246517,147616920,9.473341312,216.6910918
1351,2016-05-26,452.49,2.655608986,15589175,1.99E+11,6825,220093,166731060,10.69531005,216.9971665
1352,2016-05-28,522.43,2.718028108,15595975,1.99E+11,6800,193054,259939043,16.66705948,217.5277185
1353,2016-05-30,525.15,2.72028337,15603250,1.99E+11,7275,211369,232301687,14.88803211,218.8978981
1354,2016-06-01,539.47,2.731967299,15610000,1.99E+11,6750,234385,194100011,12.43433767,220.0484394
1355,2016-06-03,568,2.754348336,15617000,1.99E+11,7000,234669,162425729,10.40057175,220.8463408
1356,2016-06-05,574.02,2.758927024,15624225,1.99E+11,7225,190528,139945581,8.956961449,221.2922934
1357,2016-06-07,577.54,2.761582069,15631975,1.99E+11,7750,248576,207725690,13.28851217,221.4431381
1358,2016-06-09,575.2941375,2.759889948,15639700,1.96E+11,7725,236353,211910903,13.54955038,222.3524766
1359,2016-06-11,594.4399875,2.774108016,15647200,1.96E+11,7500,213159,164458159,10.51038902,223.2939073
1360,2016-06-13,702.0665,2.846378251,15654875,1.96E+11,7675,251354,193653353,12.37016284,223.7331178
1361,2016-06-15,692.289625,2.840287823,15661975,1.96E+11,7100,262510,233609445,14.91570795,224.4847394
1362,2016-06-17,743.9164,2.871524133,15669425,1.96E+11,7450,253752,311140005,19.85650431,225.5980315
1363,2016-06-19,760.8168,2.881280094,15677800,1.96E+11,8375,218298,154471560,9.852884971,227.2743713
1364,2016-06-21,665.9586125,2.82344724,15685625,2.06E+11,7825,248164,314077557,20.02327335,227.5516016
1365,2016-06-23,624.542,2.79556165,15692350,2.09E+11,6725,241300,304840842,19.42607971,229.24009
1366,2016-06-25,664.9068875,2.822760832,15699625,2.09E+11,7275,210998,155484784,9.903725981,230.8685037
1367,2016-06-27,646.7030125,2.810704884,15706950,2.09E+11,7325,217029,205564517,13.08748783,231.125324
1368,2016-06-29,637.959625,2.804793194,15714300,2.09E+11,7350,224112,199609619,12.70241875,231.9422991
1369,2016-07-01,675.1863375,2.829423646,15721925,2.09E+11,7625,210409,195860776,12.45781137,232.6918494
1370,2016-07-03,658.4175,2.818501365,15729500,2.09E+11,7575,177127,152391218,9.688242983,233.3949701
1371,2016-07-05,666.4855875,2.823790762,15736900,2.13E+11,7400,214959,195754950,12.439232,233.5763784
1372,2016-07-07,636.3588625,2.803702097,15743825,2.13E+11,6925,216812,211036736,13.40441322,234.2640022
1373,2016-07-09,651.8649125,2.814157605,15750587.5,2.13E+11,6762.5,185405,141090463,8.957790495,235.0985939
1374,2016-07-11,647.9837,2.811564081,15754325,2.13E+11,3737.5,218089,166782086,10.58643173,235.0965984
1375,2016-07-13,657.4524875,2.817864373,15757725,2.13E+11,3400,218093,187860898,11.92182869,235.4334134
1376,2016-07-15,664.57145,2.82254168,15761175,2.13E+11,3450,216081,187503475,11.89654166,236.0083935
1377,2016-07-17,675.45905,2.829599025,15765000,2.13E+11,3825,171013,161580179,10.24929775,236.5722689
1378,2016-07-19,672.8432,2.827913868,15768450,2.13E+11,3450,222146,237841256,15.08336304,236.8219021
1379,2016-07-21,664.882075,2.822744625,15771987.5,2.13E+11,3537.5,217606,139216838,8.826841766,237.8641196
1380,2016-07-23,655.8469125,2.816802478,15775237.5,2.13E+11,3250,195796,114656292,7.268118277,237.7892219
1381,2016-07-25,654.69545,2.816039323,15778425,2.13E+11,3187.5,240533,136159538,8.629475882,237.3111523
1382,2016-07-27,654.9810375,2.816228727,15781637.5,2.13E+11,3212.5,235603,169779142,10.75801811,237.1863322
1383,2016-07-29,656.8876125,2.817491072,15785175,2.13E+11,3537.5,231414,149891246,9.49569745,237.5100057
1384,2016-07-31,628.015375,2.797970276,15788587.5,2.13E+11,3412.5,192254,146181270,9.258666743,237.5720237
1385,2016-08-02,515.0619,2.711859426,15792425,2.11E+11,3837.5,252252,319085008,20.20494053,237.5780043
1386,2016-08-04,577.3157714,2.761413422,15796412.5,2.02E+11,3987.5,231835,209474939,13.26091852,239.1793685
1387,2016-08-06,588.2312714,2.769548109,15800600,2.02E+11,4187.5,196551,117085456,7.410190499,239.9074809
1388,2016-08-08,592.6975,2.772833095,15804300,2.02E+11,3700,236291,141320110,8.941877211,239.4275039
